trade_num,direction,entry_price,sl,tp,exit_price,pnl,exit_reason,bars_held,rr_ratio
898,long,1324.38,1318.38,1338.15,1318.38,-6.00,SL_HIT,64,2.3
899,short,1311.91,1317.91,1300.95,1300.95,10.96,TP_HIT,73,1.8
900,long,1303.21,1297.21,1321.93,1297.21,-6.00,SL_HIT,21,3.1
901,short,1289.50,1295.50,1280.14,1280.14,9.36,TP_HIT,7,1.6
902,short,1281.58,1281.58,1262.56,1281.58,0.00,SL_HIT,250,3.2
903,short,1309.26,1315.26,1289.54,1315.26,-6.00,SL_HIT,37,3.3
904,short,1319.93,1325.93,1309.87,1315.39,4.54,MAX_HOLD,288,1.7
905,long,1339.03,1333.03,1349.52,1333.03,-6.00,SL_HIT,186,1.7
906,long,1347.54,1347.54,1365.96,1354.30,6.76,MAX_HOLD,288,3.1
907,long,1358.49,1352.49,1370.82,1352.49,-6.00,SL_HIT,39,2.1
908,long,1353.83,1347.83,1363.12,1347.83,-6.00,SL_HIT,58,1.5
909,long,1315.79,1309.79,1325.16,1314.31,-1.48,MAX_HOLD,288,1.6
910,long,1316.89,1310.89,1339.63,1316.02,-0.87,MAX_HOLD,288,3.8
911,long,1303.44,1297.44,1332.24,1297.44,-6.00,SL_HIT,271,4.8
912,short,1290.18,1296.18,1280.94,1280.94,9.24,TP_HIT,167,1.5
913,long,1286.36,1280.36,1308.41,1280.36,-6.00,SL_HIT,157,3.7
914,long,1287.19,1281.19,1296.51,1281.19,-6.00,SL_HIT,219,1.6
915,long,1277.33,1271.33,1297.67,1271.33,-6.00,SL_HIT,194,3.4
916,short,1264.30,1264.30,1247.95,1247.95,16.35,TP_HIT,95,2.7
917,short,1247.26,1253.26,1238.18,1238.18,9.07,TP_HIT,120,1.5
918,long,1239.93,1233.93,1251.32,1251.32,11.38,TP_HIT,59,1.9
919,short,1246.73,1252.73,1237.25,1252.73,-6.00,SL_HIT,243,1.6
920,short,1225.62,1231.62,1202.43,1231.62,-6.00,SL_HIT,1,3.9
921,short,1237.14,1243.14,1225.37,1225.37,11.77,TP_HIT,64,2.0
922,long,1237.52,1231.52,1246.54,1246.54,9.01,TP_HIT,174,1.5
923,long,1249.71,1249.71,1265.97,1265.97,16.26,TP_HIT,15,2.7
924,long,1256.72,1250.72,1266.82,1250.72,-6.00,SL_HIT,222,1.7
925,short,1245.13,1245.13,1221.97,1221.97,23.16,TP_HIT,287,3.9
926,long,1234.55,1228.55,1244.03,1228.55,-6.00,SL_HIT,170,1.6
927,long,1234.57,1234.57,1255.99,1234.57,0.00,SL_HIT,277,3.6
928,short,1230.37,1236.37,1205.89,1236.37,-6.00,SL_HIT,192,4.1
929,long,1239.21,1233.21,1262.19,1233.21,-6.00,SL_HIT,2,3.8
930,long,1203.85,1197.85,1228.06,1197.85,-6.00,SL_HIT,14,4.0
931,long,1203.10,1197.10,1212.22,1197.10,-6.00,SL_HIT,163,1.5
932,long,1212.24,1206.24,1222.89,1216.77,4.53,MAX_HOLD,288,1.8
933,long,1216.10,1216.10,1232.99,1232.99,16.89,TP_HIT,243,2.8
934,short,1236.40,1242.40,1225.35,1242.40,-6.00,SL_HIT,179,1.8
935,long,1242.92,1236.92,1261.22,1236.92,-6.00,SL_HIT,7,3.1
936,long,1227.48,1221.48,1249.20,1228.41,0.93,MAX_HOLD,288,3.6
937,long,1243.30,1237.30,1265.37,1248.44,5.14,MAX_HOLD,288,3.7
938,long,1250.08,1244.08,1259.47,1252.95,2.87,MAX_HOLD,288,1.6
939,long,1243.30,1237.30,1252.70,1252.70,9.40,TP_HIT,42,1.6
940,long,1261.70,1255.70,1281.32,1266.60,4.90,MAX_HOLD,288,3.3
941,long,1264.02,1258.02,1283.10,1258.02,-6.00,SL_HIT,208,3.2
942,long,1254.25,1248.25,1264.32,1248.25,-6.00,SL_HIT,17,1.7
943,long,1248.41,1248.41,1267.13,1250.08,1.67,MAX_HOLD,288,3.1
944,long,1267.79,1261.79,1310.03,1261.79,-6.00,SL_HIT,13,7.0
945,long,1268.74,1268.74,1288.42,1284.28,15.54,MAX_HOLD,288,3.3
946,long,1291.28,1285.28,1301.99,1285.28,-6.00,SL_HIT,81,1.8
947,long,1297.40,1297.40,1316.30,1316.30,18.90,TP_HIT,220,3.1
948,short,1325.18,1331.18,1315.15,1315.15,10.04,TP_HIT,106,1.7
949,long,1319.90,1313.90,1339.01,1321.47,1.57,MAX_HOLD,288,3.2
950,long,1332.39,1326.39,1356.69,1333.31,0.92,MAX_HOLD,288,4.0
951,short,1333.92,1339.92,1323.41,1323.41,10.52,TP_HIT,35,1.8
952,long,1331.51,1325.51,1350.71,1325.51,-6.00,SL_HIT,23,3.2
953,long,1350.63,1344.63,1371.00,1344.63,-6.00,SL_HIT,173,3.4
954,long,1347.37,1341.37,1357.03,1341.37,-6.00,SL_HIT,243,1.6
955,long,1338.59,1332.59,1359.44,1332.59,-6.00,SL_HIT,68,3.5
956,long,1335.62,1335.62,1354.82,1347.53,11.91,MAX_HOLD,288,3.2
957,long,1361.88,1355.88,1371.27,1371.27,9.39,TP_HIT,147,1.6
958,short,1366.99,1372.99,1356.18,1372.99,-6.00,SL_HIT,47,1.8
959,long,1374.78,1368.78,1384.47,1384.47,9.69,TP_HIT,8,1.6
960,short,1361.45,1367.45,1341.41,1358.27,3.18,MAX_HOLD,288,3.3
961,long,1337.68,1331.68,1349.52,1331.68,-6.00,SL_HIT,3,2.0
962,long,1338.24,1332.24,1358.13,1332.24,-6.00,SL_HIT,150,3.3
963,long,1295.26,1289.26,1316.38,1289.26,-6.00,SL_HIT,219,3.5
964,long,1302.89,1296.89,1314.23,1296.89,-6.00,SL_HIT,232,1.9
965,long,1305.45,1299.45,1323.90,1311.14,5.69,MAX_HOLD,288,3.1
966,short,1305.68,1311.68,1283.99,1311.68,-6.00,SL_HIT,19,3.6
967,long,1320.72,1314.72,1341.06,1328.13,7.41,MAX_HOLD,288,3.4
968,long,1302.74,1296.74,1322.00,1296.74,-6.00,SL_HIT,60,3.2
969,short,1276.33,1282.33,1262.05,1282.33,-6.00,SL_HIT,30,2.4
970,long,1295.73,1289.73,1307.39,1294.88,-0.85,MAX_HOLD,288,1.9
971,long,1290.74,1284.74,1308.80,1284.74,-6.00,SL_HIT,213,3.0
972,long,1289.44,1283.44,1301.68,1301.68,12.24,TP_HIT,1,2.0
973,long,1305.07,1299.07,1323.34,1309.05,3.98,MAX_HOLD,288,3.0
974,long,1295.85,1289.85,1315.01,1291.01,-4.84,MAX_HOLD,288,3.2
975,long,1296.40,1296.40,1319.23,1306.77,10.37,MAX_HOLD,288,3.8
976,long,1299.51,1293.51,1320.09,1293.51,-6.00,SL_HIT,22,3.4
977,long,1298.88,1292.88,1308.01,1292.88,-6.00,SL_HIT,231,1.5
978,short,1246.83,1252.83,1235.18,1243.32,3.51,MAX_HOLD,288,1.9
979,long,1281.03,1275.03,1301.53,1275.03,-6.00,SL_HIT,138,3.4
980,long,1270.43,1264.43,1290.02,1271.34,0.91,MAX_HOLD,288,3.3
981,long,1285.38,1279.38,1294.53,1294.53,9.15,TP_HIT,15,1.5
982,long,1294.82,1288.82,1304.51,1304.51,9.69,TP_HIT,15,1.6
983,long,1317.62,1311.62,1336.16,1311.62,-6.00,SL_HIT,85,3.1
984,long,1317.15,1311.15,1346.31,1311.15,-6.00,SL_HIT,178,4.9
985,long,1318.95,1312.95,1340.37,1312.95,-6.00,SL_HIT,214,3.6
986,long,1325.87,1319.87,1350.08,1327.18,1.31,MAX_HOLD,288,4.0
987,long,1336.40,1330.40,1354.40,1337.08,0.68,MAX_HOLD,288,3.0
988,long,1297.49,1291.49,1320.93,1300.79,3.30,MAX_HOLD,288,3.9
989,long,1303.56,1297.56,1321.56,1304.29,0.73,MAX_HOLD,288,3.0
990,long,1310.68,1304.68,1320.23,1304.68,-6.00,SL_HIT,60,1.6
991,short,1297.84,1303.84,1279.51,1293.74,4.10,MAX_HOLD,288,3.1
992,long,1291.61,1291.61,1311.80,1307.36,15.75,MAX_HOLD,288,3.4
993,long,1317.04,1311.04,1335.28,1311.04,-6.00,SL_HIT,100,3.0
994,long,1313.98,1307.98,1323.37,1311.54,-2.44,MAX_HOLD,288,1.6
995,long,1300.26,1294.26,1324.83,1298.63,-1.63,MAX_HOLD,288,4.1
996,short,1282.33,1288.33,1273.06,1273.06,9.27,TP_HIT,131,1.5
997,long,1284.87,1278.87,1297.96,1286.20,1.33,MAX_HOLD,288,2.2
998,short,1267.43,1267.43,1243.73,1253.33,14.10,MAX_HOLD,288,4.0
999,long,1250.38,1244.38,1259.70,1244.38,-6.00,SL_HIT,163,1.6
1000,short,1232.86,1238.86,1213.15,1238.86,-6.00,SL_HIT,203,3.3
1001,short,1217.16,1223.16,1193.70,1223.16,-6.00,SL_HIT,26,3.9
1002,long,1231.29,1225.29,1260.33,1225.29,-6.00,SL_HIT,18,4.8
1003,long,1217.77,1211.77,1231.63,1215.57,-2.20,MAX_HOLD,288,2.3
1004,long,1218.43,1212.43,1227.44,1212.43,-6.00,SL_HIT,174,1.5
1005,long,1192.72,1192.72,1212.43,1212.43,19.71,TP_HIT,279,3.3
1006,short,1204.79,1210.79,1193.82,1210.79,-6.00,SL_HIT,38,1.8
1007,long,1253.88,1247.88,1272.68,1247.88,-6.00,SL_HIT,81,3.1
1008,short,1208.03,1214.03,1197.29,1197.29,10.74,TP_HIT,110,1.8
1009,long,1166.30,1160.30,1177.17,1164.55,-1.75,MAX_HOLD,288,1.8
1010,short,1155.79,1155.79,1121.23,1145.14,10.64,MAX_HOLD,288,5.8
1011,long,1150.59,1150.59,1176.39,1176.39,25.80,TP_HIT,88,4.3
1012,long,1151.57,1145.57,1161.20,1161.20,9.63,TP_HIT,109,1.6
1013,long,1169.68,1163.68,1180.80,1163.68,-6.00,SL_HIT,40,1.9
1014,long,1168.24,1162.24,1186.55,1162.24,-6.00,SL_HIT,43,3.1
1015,long,1166.24,1160.24,1185.11,1160.24,-6.00,SL_HIT,64,3.1
1016,long,1156.11,1150.11,1166.28,1166.28,10.17,TP_HIT,3,1.7
1017,long,1181.77,1175.77,1196.12,1186.84,5.07,MAX_HOLD,288,2.4
1018,long,1192.58,1192.58,1212.89,1192.58,0.00,SL_HIT,81,3.4
1019,long,1199.07,1193.07,1208.18,1193.07,-6.00,SL_HIT,87,1.5
1020,long,1193.09,1187.09,1205.75,1187.09,-6.00,SL_HIT,22,2.1
1021,short,1191.95,1191.95,1173.80,1191.95,0.00,SL_HIT,161,3.0
1022,long,1192.32,1186.32,1201.81,1194.09,1.77,MAX_HOLD,288,1.6
1023,long,1197.37,1191.37,1217.17,1191.37,-6.00,SL_HIT,107,3.3
1024,long,1160.41,1154.41,1169.57,1169.57,9.16,TP_HIT,13,1.5
1025,long,1184.62,1184.62,1203.85,1203.85,19.23,TP_HIT,38,3.2
1026,long,1211.55,1205.55,1225.19,1205.55,-6.00,SL_HIT,58,2.3
1027,long,1195.87,1189.87,1205.95,1205.95,10.08,TP_HIT,213,1.7
1028,long,1208.38,1202.38,1233.70,1202.38,-6.00,SL_HIT,222,4.2
1029,long,1207.56,1201.56,1218.72,1201.56,-6.00,SL_HIT,259,1.9
1030,long,1200.95,1194.95,1214.18,1214.18,13.23,TP_HIT,199,2.2
1031,long,1224.55,1218.55,1234.27,1234.27,9.72,TP_HIT,8,1.6
1032,short,1220.17,1226.17,1198.72,1226.17,-6.00,SL_HIT,84,3.6
1033,short,1218.24,1224.24,1196.64,1224.24,-6.00,SL_HIT,43,3.6
1034,long,1197.07,1191.07,1206.18,1206.18,9.11,TP_HIT,142,1.5
1035,long,1210.90,1204.90,1234.54,1204.90,-6.00,SL_HIT,34,3.9
1036,short,1197.13,1197.13,1176.65,1197.13,0.00,SL_HIT,82,3.4
1037,long,1205.32,1199.32,1232.26,1199.32,-6.00,SL_HIT,57,4.5
1038,long,1197.88,1191.88,1216.02,1191.88,-6.00,SL_HIT,240,3.0
1039,long,1192.96,1186.96,1211.08,1186.96,-6.00,SL_HIT,6,3.0
1040,long,1212.05,1206.05,1232.44,1206.05,-6.00,SL_HIT,75,3.4
1041,long,1225.34,1219.34,1234.51,1219.34,-6.00,SL_HIT,97,1.5
1042,long,1226.89,1226.89,1248.25,1235.39,8.50,MAX_HOLD,288,3.6
1043,long,1232.86,1226.86,1251.33,1226.86,-6.00,SL_HIT,192,3.1
1044,long,1232.89,1226.89,1243.10,1243.10,10.21,TP_HIT,12,1.7
1045,long,1251.85,1245.85,1262.62,1262.62,10.77,TP_HIT,46,1.8
1046,short,1264.46,1270.46,1253.45,1270.46,-6.00,SL_HIT,257,1.8
1047,long,1275.12,1269.12,1285.98,1276.47,1.35,MAX_HOLD,288,1.8
1048,long,1283.07,1283.07,1310.76,1299.26,16.19,MAX_HOLD,288,4.6
1049,long,1303.51,1297.51,1312.66,1297.51,-6.00,SL_HIT,17,1.5
1050,long,1296.42,1290.42,1324.17,1290.42,-6.00,SL_HIT,3,4.6
1051,long,1286.25,1286.25,1311.15,1298.34,12.09,MAX_HOLD,288,4.2
1052,long,1295.30,1289.30,1315.25,1289.30,-6.00,SL_HIT,58,3.3
1053,long,1288.17,1282.17,1307.32,1288.11,-0.07,MAX_HOLD,288,3.2
1054,long,1279.05,1273.05,1289.10,1273.05,-6.00,SL_HIT,148,1.7
1055,long,1281.29,1275.29,1301.45,1275.29,-6.00,SL_HIT,21,3.4
1056,long,1278.74,1272.74,1289.63,1272.74,-6.00,SL_HIT,75,1.8
1057,long,1268.12,1262.12,1286.24,1262.12,-6.00,SL_HIT,150,3.0
1058,short,1224.33,1230.33,1205.75,1230.33,-6.00,SL_HIT,198,3.1
1059,long,1206.65,1200.65,1226.48,1205.76,-0.89,MAX_HOLD,288,3.3
1060,long,1215.32,1209.32,1234.18,1209.32,-6.00,SL_HIT,73,3.1
1061,long,1214.67,1208.67,1223.93,1208.67,-6.00,SL_HIT,226,1.5
1062,short,1204.38,1210.38,1186.02,1202.05,2.33,MAX_HOLD,288,3.1
1063,short,1187.14,1187.14,1156.87,1167.82,19.32,MAX_HOLD,288,5.0
1064,long,1155.28,1149.28,1165.18,1165.18,9.90,TP_HIT,10,1.7
1065,long,1165.78,1165.78,1193.50,1165.78,0.00,SL_HIT,155,4.6
1066,long,1177.63,1177.63,1198.48,1190.20,12.57,MAX_HOLD,288,3.5
1067,long,1207.12,1207.12,1228.00,1207.12,0.00,SL_HIT,33,3.5
1068,long,1186.51,1180.51,1195.68,1191.90,5.39,MAX_HOLD,288,1.5
1069,long,1197.72,1191.72,1206.82,1206.82,9.11,TP_HIT,30,1.5
1070,long,1201.57,1195.57,1210.69,1210.69,9.12,TP_HIT,48,1.5
1071,long,1214.47,1208.47,1226.50,1212.93,-1.54,MAX_HOLD,288,2.0
1072,long,1198.04,1192.04,1207.50,1207.50,9.46,TP_HIT,58,1.6
1073,long,1200.32,1194.32,1209.66,1194.32,-6.00,SL_HIT,198,1.6
1074,long,1193.24,1187.24,1204.34,1194.44,1.20,MAX_HOLD,288,1.9
1075,long,1203.45,1197.45,1224.60,1214.78,11.33,MAX_HOLD,288,3.5
1076,short,1174.30,1180.30,1164.81,1180.30,-6.00,SL_HIT,83,1.6
1077,long,1195.28,1189.28,1217.03,1189.28,-6.00,SL_HIT,257,3.6
1078,long,1195.26,1189.26,1205.60,1189.26,-6.00,SL_HIT,29,1.7
1079,long,1192.44,1186.44,1210.11,1196.30,3.86,MAX_HOLD,288,2.9
1080,long,1210.64,1204.64,1221.08,1221.08,10.44,TP_HIT,266,1.7
1081,long,1228.27,1222.27,1246.51,1222.27,-6.00,SL_HIT,226,3.0
1082,short,1190.17,1196.17,1171.72,1186.16,4.01,MAX_HOLD,288,3.1
1083,long,1193.03,1187.03,1215.11,1187.03,-6.00,SL_HIT,241,3.7
1084,short,1175.88,1181.88,1163.07,1181.88,-6.00,SL_HIT,20,2.1
1085,long,1186.78,1180.78,1205.26,1180.78,-6.00,SL_HIT,247,3.1
1086,long,1193.47,1193.47,1216.75,1200.43,6.96,MAX_HOLD,288,3.9
1087,long,1177.09,1171.09,1198.60,1171.09,-6.00,SL_HIT,35,3.6
1088,short,1153.17,1159.17,1143.83,1159.17,-6.00,SL_HIT,236,1.6
1089,long,1163.72,1157.72,1187.30,1157.72,-6.00,SL_HIT,190,3.9
1090,long,1084.29,1084.29,1103.67,1103.67,19.38,TP_HIT,148,3.2
1091,long,1093.60,1087.60,1118.50,1087.60,-6.00,SL_HIT,62,4.1
1092,long,1085.72,1079.72,1096.67,1096.67,10.95,TP_HIT,9,1.8
1093,long,1088.07,1082.07,1097.25,1086.44,-1.63,MAX_HOLD,288,1.5
1094,long,1087.29,1087.29,1103.44,1103.44,16.15,TP_HIT,242,2.7
1095,long,1106.43,1106.43,1127.01,1117.08,10.65,MAX_HOLD,288,3.4
1096,long,1123.18,1117.18,1132.53,1117.18,-6.00,SL_HIT,201,1.6
1097,long,1143.57,1137.57,1154.66,1154.66,11.09,TP_HIT,95,1.8
1098,long,1160.34,1154.34,1181.85,1154.34,-6.00,SL_HIT,56,3.6
1099,long,1144.85,1138.85,1163.63,1138.85,-6.00,SL_HIT,16,3.1
1100,long,1126.34,1126.34,1147.49,1134.06,7.72,MAX_HOLD,288,3.5
1101,long,1141.18,1135.18,1161.61,1137.91,-3.27,MAX_HOLD,288,3.4
1102,long,1120.93,1114.93,1129.96,1117.68,-3.25,MAX_HOLD,288,1.5
1103,long,1142.05,1136.05,1154.17,1154.17,12.12,TP_HIT,8,2.0
1104,short,1130.76,1136.76,1120.44,1136.76,-6.00,SL_HIT,37,1.7
1105,long,1132.74,1126.74,1154.34,1126.74,-6.00,SL_HIT,43,3.6
1106,long,1118.03,1112.03,1136.36,1112.03,-6.00,SL_HIT,118,3.1
1107,long,1115.94,1115.94,1137.06,1137.06,21.12,TP_HIT,12,3.5
1108,long,1139.67,1133.67,1158.75,1133.67,-6.00,SL_HIT,30,3.2
1109,long,1144.96,1138.96,1154.46,1138.96,-6.00,SL_HIT,72,1.6
1110,long,1153.62,1153.62,1172.78,1165.20,11.59,MAX_HOLD,288,3.2
1111,long,1160.39,1160.39,1179.77,1176.79,16.40,MAX_HOLD,288,3.2
1112,long,1181.98,1175.98,1209.85,1175.98,-6.00,SL_HIT,213,4.6
1113,short,1185.20,1191.20,1176.18,1176.18,9.01,TP_HIT,139,1.5
1114,long,1182.53,1176.53,1202.21,1176.53,-6.00,SL_HIT,87,3.3
1115,long,1174.55,1168.55,1184.18,1176.00,1.45,MAX_HOLD,288,1.6
1116,long,1178.32,1172.32,1196.83,1172.32,-6.00,SL_HIT,19,3.1
1117,long,1177.67,1171.67,1196.60,1171.67,-6.00,SL_HIT,53,3.2
1118,short,1078.99,1084.99,1069.39,1084.99,-6.00,SL_HIT,7,1.6
1119,long,1080.72,1074.72,1105.92,1079.67,-1.05,MAX_HOLD,288,4.2
1120,short,1075.32,1081.32,1065.61,1070.13,5.19,MAX_HOLD,288,1.6
1121,long,1061.44,1061.44,1083.82,1067.19,5.75,MAX_HOLD,288,3.7
1122,long,1081.07,1075.07,1092.15,1075.07,-6.00,SL_HIT,226,1.8
1123,long,1076.56,1070.56,1089.19,1078.20,1.64,MAX_HOLD,288,2.1
1124,long,1068.13,1062.13,1088.05,1064.63,-3.50,MAX_HOLD,288,3.3
1125,long,1073.83,1067.83,1092.46,1067.83,-6.00,SL_HIT,60,3.1
1126,long,1064.01,1064.01,1084.17,1079.64,15.63,MAX_HOLD,288,3.4
1127,long,1073.33,1067.33,1092.11,1078.91,5.58,MAX_HOLD,288,3.1
1128,long,1089.99,1083.99,1099.11,1099.11,9.12,TP_HIT,129,1.5
1129,long,1101.63,1095.63,1111.07,1095.63,-6.00,SL_HIT,281,1.6
1130,short,1084.51,1090.51,1073.17,1090.51,-6.00,SL_HIT,55,1.9
1131,long,1088.31,1082.31,1108.89,1082.31,-6.00,SL_HIT,287,3.4
1132,long,1088.23,1082.23,1097.56,1089.07,0.84,MAX_HOLD,288,1.6
1133,long,1099.98,1093.98,1109.16,1093.98,-6.00,SL_HIT,220,1.5
1134,long,1125.57,1119.57,1134.75,1125.51,-0.06,MAX_HOLD,288,1.5
1135,long,1144.02,1138.02,1164.60,1138.02,-6.00,SL_HIT,5,3.4
1136,long,1146.80,1140.80,1155.92,1155.92,9.12,TP_HIT,54,1.5
1137,long,1160.38,1160.38,1178.95,1178.95,18.57,TP_HIT,141,3.1
1138,long,1183.22,1177.22,1194.80,1194.80,11.58,TP_HIT,8,1.9
1139,long,1195.27,1189.27,1215.73,1189.27,-6.00,SL_HIT,24,3.4
1140,long,1194.62,1188.62,1203.90,1188.62,-6.00,SL_HIT,52,1.5
1141,long,1189.84,1183.84,1208.71,1183.84,-6.00,SL_HIT,23,3.1
1142,long,1198.64,1198.64,1217.42,1217.42,18.78,TP_HIT,99,3.1
1143,long,1225.00,1225.00,1250.20,1250.20,25.20,TP_HIT,70,4.2
1144,long,1242.86,1236.86,1263.92,1236.86,-6.00,SL_HIT,22,3.5
1145,long,1242.80,1236.80,1261.64,1236.80,-6.00,SL_HIT,5,3.1
1146,long,1202.56,1196.56,1216.01,1216.01,13.45,TP_HIT,28,2.2
1147,long,1206.16,1200.16,1224.70,1208.93,2.77,MAX_HOLD,288,3.1
1148,long,1216.59,1210.59,1229.84,1229.84,13.24,TP_HIT,31,2.2
1149,long,1209.81,1209.81,1222.73,1222.73,12.91,TP_HIT,280,2.2
1150,long,1223.52,1223.52,1241.79,1241.79,18.27,TP_HIT,249,3.0
1151,long,1248.99,1242.99,1270.29,1242.99,-6.00,SL_HIT,25,3.5
1152,long,1245.14,1239.14,1265.60,1239.14,-6.00,SL_HIT,65,3.4
1153,long,1235.07,1229.07,1254.27,1229.07,-6.00,SL_HIT,1,3.2
1154,long,1235.13,1235.13,1259.19,1254.31,19.18,MAX_HOLD,288,4.0
1155,long,1265.57,1259.57,1285.10,1259.57,-6.00,SL_HIT,54,3.3
1156,long,1264.97,1258.97,1284.14,1274.88,9.91,MAX_HOLD,288,3.2
1157,long,1255.88,1249.88,1267.04,1267.04,11.16,TP_HIT,12,1.9
1158,long,1269.46,1263.46,1278.62,1278.62,9.17,TP_HIT,79,1.5
1159,long,1258.15,1252.15,1281.25,1252.15,-6.00,SL_HIT,43,3.9
1160,long,1233.45,1227.45,1248.36,1227.45,-6.00,SL_HIT,7,2.5
1161,long,1246.98,1246.98,1266.12,1266.12,19.14,TP_HIT,154,3.2
1162,long,1258.34,1252.34,1276.64,1252.34,-6.00,SL_HIT,14,3.0
1163,long,1247.34,1241.34,1256.73,1256.73,9.39,TP_HIT,237,1.6
1164,long,1221.82,1215.82,1240.45,1215.82,-6.00,SL_HIT,101,3.1
1165,long,1226.26,1226.26,1240.18,1240.18,13.92,TP_HIT,66,2.3
1166,long,1239.17,1233.17,1261.22,1233.17,-6.00,SL_HIT,21,3.7
1167,long,1221.60,1221.60,1243.38,1229.36,7.76,MAX_HOLD,288,3.6
1168,long,1225.40,1225.40,1245.86,1238.16,12.76,MAX_HOLD,288,3.4
1169,long,1243.09,1237.09,1254.13,1237.09,-6.00,SL_HIT,129,1.8
1170,long,1255.84,1249.84,1277.04,1249.84,-6.00,SL_HIT,48,3.5
1171,long,1254.12,1248.12,1272.54,1248.12,-6.00,SL_HIT,62,3.1
1172,long,1249.07,1243.07,1259.36,1259.36,10.29,TP_HIT,47,1.7
1173,long,1261.38,1255.38,1273.38,1255.38,-6.00,SL_HIT,16,2.0
1174,long,1237.96,1231.96,1259.38,1231.96,-6.00,SL_HIT,245,3.6
1175,long,1240.01,1234.01,1266.29,1248.91,8.90,MAX_HOLD,288,4.4
1176,long,1242.12,1236.12,1252.75,1252.75,10.64,TP_HIT,33,1.8
1177,short,1274.76,1280.76,1254.78,1280.76,-6.00,SL_HIT,121,3.3
1178,long,1283.85,1283.85,1303.56,1303.56,19.71,TP_HIT,209,3.3
1179,long,1283.07,1277.07,1292.29,1277.07,-6.00,SL_HIT,56,1.5
1180,long,1277.86,1271.86,1288.13,1271.86,-6.00,SL_HIT,257,1.7
1181,long,1276.36,1270.36,1285.73,1285.73,9.38,TP_HIT,186,1.6
1182,long,1275.98,1269.98,1296.23,1269.98,-6.00,SL_HIT,245,3.4
1183,long,1275.52,1269.52,1294.48,1269.52,-6.00,SL_HIT,21,3.2
1184,long,1271.62,1265.62,1280.69,1280.69,9.07,TP_HIT,97,1.5
1185,short,1248.34,1254.34,1225.33,1254.34,-6.00,SL_HIT,57,3.8
1186,long,1232.07,1226.07,1243.70,1226.07,-6.00,SL_HIT,86,1.9
1187,long,1207.78,1201.78,1216.87,1213.80,6.02,MAX_HOLD,288,1.5
1188,long,1212.34,1206.34,1221.93,1210.38,-1.96,MAX_HOLD,288,1.6
1189,long,1222.38,1222.38,1281.69,1245.32,22.93,MAX_HOLD,288,9.9
1190,long,1262.16,1256.16,1273.35,1273.35,11.19,TP_HIT,275,1.9
1191,long,1280.06,1274.06,1293.69,1279.67,-0.39,MAX_HOLD,288,2.3
1192,long,1282.55,1276.55,1300.88,1280.35,-2.20,MAX_HOLD,288,3.1
1193,long,1298.96,1298.96,1318.64,1298.96,0.00,SL_HIT,188,3.3
1194,long,1293.97,1287.97,1315.66,1287.97,-6.00,SL_HIT,7,3.6
1195,long,1292.69,1286.69,1306.81,1286.69,-6.00,SL_HIT,41,2.4
1196,long,1266.54,1260.54,1275.78,1260.54,-6.00,SL_HIT,21,1.5
1197,long,1268.62,1262.62,1280.76,1280.76,12.14,TP_HIT,1,2.0
1198,long,1287.88,1287.88,1309.09,1309.09,21.21,TP_HIT,7,3.5
1199,long,1332.81,1332.81,1377.12,1332.81,0.00,SL_HIT,2,7.4
1200,short,1328.14,1334.14,1302.94,1334.14,-6.00,SL_HIT,7,4.2
1201,long,1325.63,1319.63,1339.94,1319.63,-6.00,SL_HIT,161,2.4
1202,long,1326.09,1320.09,1346.85,1320.09,-6.00,SL_HIT,66,3.5
1203,long,1315.87,1309.87,1326.62,1309.87,-6.00,SL_HIT,4,1.8
1204,long,1318.96,1312.96,1328.39,1316.01,-2.95,MAX_HOLD,288,1.6
1205,long,1336.25,1336.25,1355.63,1355.63,19.38,TP_HIT,165,3.2
1206,short,1346.99,1352.99,1324.43,1352.99,-6.00,SL_HIT,174,3.8
1207,long,1362.58,1362.58,1387.15,1362.58,0.00,SL_HIT,229,4.1
1208,long,1357.87,1351.87,1367.44,1351.87,-6.00,SL_HIT,228,1.6
1209,short,1362.89,1368.89,1331.45,1368.89,-6.00,SL_HIT,91,5.2
1210,short,1344.44,1344.44,1319.48,1344.44,0.00,SL_HIT,277,4.2
1211,long,1331.41,1325.41,1341.86,1325.41,-6.00,SL_HIT,232,1.7
1212,long,1328.97,1322.97,1338.38,1338.38,9.40,TP_HIT,62,1.6
1213,long,1331.52,1325.52,1343.64,1332.27,0.75,MAX_HOLD,288,2.0
1214,long,1335.83,1329.83,1357.22,1335.89,0.06,MAX_HOLD,288,3.6
1215,long,1340.13,1340.13,1361.55,1352.69,12.56,MAX_HOLD,288,3.6
1216,long,1354.63,1354.63,1378.66,1364.15,9.52,MAX_HOLD,288,4.0
1217,long,1355.80,1349.80,1378.45,1361.06,5.26,MAX_HOLD,288,3.8
1218,long,1339.45,1339.45,1358.08,1348.44,8.99,MAX_HOLD,288,3.1
1219,long,1348.64,1342.64,1374.95,1342.64,-6.00,SL_HIT,44,4.4
1220,long,1349.59,1343.59,1367.89,1343.59,-6.00,SL_HIT,58,3.1
1221,long,1349.03,1343.03,1359.35,1343.03,-6.00,SL_HIT,148,1.7
1222,long,1351.53,1345.53,1360.82,1345.53,-6.00,SL_HIT,251,1.5
1223,long,1335.26,1329.26,1345.46,1329.26,-6.00,SL_HIT,16,1.7
